Pallet: "collective", Extrinsic: "set_members", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,n,p,extrinsic_time,storage_root_time
100,100,72,1958883,255090
100,100,72,1955648,255805
100,100,72,1948352,258601
100,100,72,1954578,254314
100,100,72,1960584,255801
100,100,72,1956870,255291
100,100,72,1965122,255397
100,100,72,1951496,255645
100,100,72,1953983,256103
100,100,72,1957442,255168
100,100,72,1955998,257736
100,100,73,1976954,259393
100,100,73,1985824,259277
100,100,73,1979613,260378
100,100,73,1977761,258611
100,100,73,1985245,260045
100,100,73,1976901,258790
100,100,73,1983848,259378
100,100,73,1982956,261930
100,100,73,1991597,258941
100,100,73,1984378,258696
100,100,73,1984370,259609
100,100,73,1996316,260259
100,100,73,1990487,260912
100,100,73,2014250,259067
100,100,73,1984469,257829
100,100,73,1975166,259087
100,100,73,1988914,259882
100,100,73,1984829,258988
100,100,73,1983209,260782
100,100,73,1983616,259639
100,100,74,2018864,263111
100,100,74,2005799,263755
100,100,74,2009397,262804
100,100,74,2002370,264756
100,100,74,2013919,264559
100,100,74,2013151,263203
100,100,74,2001325,263619
100,100,74,2004702,263642
100,100,74,2004384,262205
100,100,74,2022064,264268
100,100,74,2011614,264933
100,100,74,2011523,266275
100,100,74,2000467,263332
100,100,74,2004767,263438
100,100,74,2007507,264289
100,100,74,2012492,263179
100,100,74,2010118,264304
100,100,74,2008091,262582
100,100,74,2049723,263395
100,100,74,2008455,263199
100,100,75,2036419,265719
100,100,75,2041315,266775
100,100,75,2031835,267142
100,100,75,2031825,264550
100,100,75,2037837,265007
100,100,75,2044420,266179
100,100,75,2029976,266139
100,100,75,2030651,266987
100,100,75,2037232,266220
100,100,75,2030464,267893
100,100,75,2033961,266994
100,100,75,2040441,268052
100,100,75,2032967,264952
100,100,75,2034054,265795
100,100,75,2035773,267815
100,100,75,2032216,269615
100,100,75,2066662,265950
100,100,75,2033807,267062
100,100,75,2045690,265806
100,100,75,2041735,267149
100,100,76,2059617,268895
100,100,76,2058116,268822
100,100,76,2057430,269049
100,100,76,2047769,269260
100,100,76,2060148,269370
100,100,76,2062083,269445
100,100,76,2054728,271408
100,100,76,2062404,268103
100,100,76,2062952,269969
100,100,76,2058452,268554
100,100,76,2065886,270413
100,100,76,2066700,270286
100,100,76,2062340,268426
100,100,76,2065082,268082
100,100,76,2059132,267910
100,100,76,2057636,269712
100,100,76,2057597,269733
100,100,76,2062924,269293
100,100,76,2062060,268769
100,100,76,2053384,272003
100,100,77,2083333,274217
100,100,77,2097896,272118
100,100,77,2096323,274318
100,100,77,2089041,272917
100,100,77,2093781,274173
100,100,77,2112090,272696
100,100,77,2087645,273418
100,100,77,2087761,273298
100,100,77,2085976,272744
100,100,77,2087906,274235
100,100,77,2092983,272818
100,100,77,2094841,272452
100,100,77,2084117,273365
100,100,77,2102584,276309
100,100,77,2091947,273466
100,100,77,2086452,276232
100,100,77,2094247,273881
100,100,77,2114168,288736
100,100,77,2083994,274048
100,100,77,2094873,274600
100,100,78,2121641,275670
100,100,78,2102272,275501
100,100,78,2105610,274883
100,100,78,2110308,276941
100,100,78,2106183,276411
100,100,78,2105913,275819
100,100,78,2122770,277965
100,100,78,2115388,276697
100,100,78,2110057,277721
100,100,78,2114581,275949
100,100,78,2120127,274359
100,100,78,2116185,275947
100,100,78,2116963,276843
100,100,78,2106562,275976
100,100,78,2116959,275601
100,100,78,2115569,276750
100,100,78,2122003,274378
100,100,78,2118011,275782
100,100,78,2129632,275796
100,100,78,2121625,276988
100,100,79,2138815,277853
100,100,79,2168331,278505
100,100,79,2139542,277377
100,100,79,2130981,279546
100,100,79,2134536,278373
100,100,79,2139486,277692
100,100,79,2144218,278114
100,100,79,2133650,279582
100,100,79,2163534,279045
100,100,79,2143430,279266
100,100,79,2141146,280477
100,100,79,2137214,278787
100,100,79,2133583,278985
100,100,79,2146913,280694
100,100,79,2135503,277608
100,100,79,2148678,278585
100,100,79,2142672,277496
100,100,79,2135161,279454
100,100,79,2140782,278317
100,100,79,2143332,279059
100,100,80,2171718,281374
100,100,80,2166611,282329
100,100,80,2163437,283541
100,100,80,2160506,284107
100,100,80,2164066,282359
100,100,80,2161706,282768
100,100,80,2162754,283025
100,100,80,2160165,283753
100,100,80,2167342,282534
100,100,80,2162906,283072
100,100,80,2159101,281305
100,100,80,2170223,282392
100,100,80,2164651,280246
100,100,80,2158612,284216
100,100,80,2160916,283651
100,100,80,2158342,283998
100,100,80,2172315,283404
100,100,80,2166285,284042
100,100,80,2161984,283958
100,100,80,2161638,282991
100,100,81,2192281,303715
100,100,81,2196562,302542
100,100,81,2198312,302593
100,100,81,2187877,304813
100,100,81,2186695,303594
100,100,81,2194180,304000
100,100,81,2199207,302573
100,100,81,2200735,302919
100,100,81,2204944,304809
100,100,81,2220041,305590
100,100,81,2203803,303278
100,100,81,2191259,303093
100,100,81,2195645,304656
100,100,81,2195032,300955
100,100,81,2194538,302945
100,100,81,2189726,303710
100,100,81,2198054,304087
100,100,81,2194270,302904
100,100,81,2193286,304045
100,100,81,2190975,302432
100,100,82,2220067,305258
100,100,82,2215136,305849
100,100,82,2218129,304887
100,100,82,2215977,305257
100,100,82,2238724,306621
100,100,82,2220478,306367
100,100,82,2207962,307140
100,100,82,2227281,306563
100,100,82,2226884,308587
100,100,82,2208878,305039
100,100,82,2221230,307073
100,100,82,2216090,306230
100,100,82,2221592,308570
100,100,82,2218695,305375
100,100,82,2244374,306559
100,100,82,2218527,308081
100,100,82,2223380,305573
100,100,82,2218058,306013
100,100,82,2212668,307682
100,100,82,2216719,305627
100,100,83,2246818,308420
100,100,83,2311891,316967
100,100,83,2257281,307825
100,100,83,2251899,308762
100,100,83,2250611,307487
100,100,83,2247614,309397
100,100,83,2245638,307874
100,100,83,2250099,308191
100,100,83,2241597,309285
100,100,83,2244502,308529
100,100,83,2239881,305585
100,100,83,2242412,307788
100,100,83,2248300,310745
100,100,83,2246023,308052
100,100,83,2250966,308113
100,100,83,2251585,309537
100,100,83,2245086,307183
100,100,83,2269431,308242
100,100,83,2246625,307951
100,100,83,2244966,307866
100,100,84,2274416,311323
100,100,84,2271625,313090
100,100,84,2273639,310955
100,100,84,2268278,311746
100,100,84,2270199,314691
100,100,84,2267654,313118
100,100,84,2271986,315271
100,100,84,2270204,313466
100,100,84,2263178,312569
100,100,84,2266315,311503
100,100,84,2267937,312744
100,100,84,2263213,315061
100,100,84,2276957,313795
100,100,84,2279053,313159
100,100,84,2303252,312973
100,100,84,2273659,313684
100,100,84,2274259,312924
100,100,84,2267859,314988
100,100,84,2271825,315876
100,100,84,2271823,313549
100,100,85,2282456,316123
100,100,85,2302953,315687
100,100,85,2291548,316258
100,100,85,2308796,316156
100,100,85,2296963,314700
100,100,85,2298415,313375
100,100,85,2293710,315836
100,100,85,2329857,317396
100,100,85,2292231,315132
100,100,85,2295521,314965
100,100,85,2283673,315543
100,100,85,2299503,314881
100,100,85,2305112,314777
100,100,85,2297144,315780
100,100,85,2297979,314026
100,100,85,2307477,313730
100,100,85,2299262,313724
100,100,85,2299334,315176
100,100,85,2301774,314532
100,100,85,2302238,314934
100,100,86,2322985,315956
100,100,86,2322248,317427
100,100,86,2316661,318400
100,100,86,2325825,320041
100,100,86,2321863,317620
100,100,86,2329436,316683
100,100,86,2325948,316093
100,100,86,2322533,320422
100,100,86,2325519,315528
100,100,86,2326201,315473
100,100,86,2327711,316802
100,100,86,2326280,317068
100,100,86,2331493,315830
100,100,86,2318684,315596
100,100,86,2319832,315307
100,100,86,2330508,319778
100,100,86,2318389,315736
100,100,86,2323549,317780
100,100,86,2320119,318944
100,100,86,2324640,319742
100,100,87,2349013,320322
100,100,87,2353823,322182
100,100,87,2350506,320927
100,100,87,2344036,318207
100,100,87,2353764,318639
100,100,87,2357689,323990
100,100,87,2358202,323484
100,100,87,2358380,320660
100,100,87,2347173,319299
100,100,87,2357078,320705
100,100,87,2347708,324150
100,100,87,2353579,320461
100,100,87,2348107,322737
100,100,87,2343900,320969
100,100,87,2360265,320585
100,100,87,2352532,325870
100,100,87,2407682,327399
100,100,87,2351048,319625
100,100,87,2344130,319707
100,100,87,2355978,320324
100,100,88,2376925,321435
100,100,88,2379526,322040
100,100,88,2408737,321043
100,100,88,2383362,322106
100,100,88,2386788,322784
100,100,88,2378118,323122
100,100,88,2380955,321599
100,100,88,2408690,324707
100,100,88,2377304,323709
100,100,88,2410751,323204
100,100,88,2378544,325351
100,100,88,2379419,324897
100,100,88,2382671,322327
100,100,88,2378391,322001
100,100,88,2385287,325732
100,100,88,2379418,323226
100,100,88,2372915,323085
100,100,88,2380687,322959
100,100,88,2373593,322871
100,100,88,2373642,322137
100,100,89,2408390,324514
100,100,89,2407833,325970
100,100,89,2399232,329026
100,100,89,2404981,326366
100,100,89,2428830,324863
100,100,89,2411593,326398
100,100,89,2401118,326868
100,100,89,2412245,324787
100,100,89,2404365,327642
100,100,89,2408754,328729
100,100,89,2392734,357537
100,100,89,2404526,326571
100,100,89,2407417,325268
100,100,89,2400284,325997
100,100,89,2410475,327509
100,100,89,2399311,326679
100,100,89,2399122,326262
100,100,89,2409731,326216
100,100,89,2401908,324660
100,100,89,2402609,323152
100,100,90,2431204,328349
100,100,90,2418302,330076
100,100,90,2426095,327603
100,100,90,2421169,326755
100,100,90,2436456,328218
100,100,90,2420980,329600
100,100,90,2451901,326521
100,100,90,2426578,328721
100,100,90,2431851,327555
100,100,90,2426459,330457
100,100,90,2458982,327998
100,100,90,2423258,327773
100,100,90,2421397,327496
100,100,90,2419456,329102
100,100,90,2417991,329399
100,100,90,2425631,326870
100,100,90,2428840,327254
100,100,90,2428253,327556
100,100,90,2475435,334188
100,100,90,2415668,329551
100,100,91,2450631,329205
100,100,91,2454203,329881
100,100,91,2442905,332822
100,100,91,2461963,329214
100,100,91,2451398,329638
100,100,91,2465396,330794
100,100,91,2462651,331782
100,100,91,2473699,329395
100,100,91,2455510,330482
100,100,91,2483931,328116
100,100,91,2459046,329131
100,100,91,2456735,330394
100,100,91,2451801,328897
100,100,91,2461979,329243
100,100,91,2445728,359647
100,100,91,2465548,331109
100,100,91,2450052,327548
100,100,91,2461936,329031
100,100,91,2447349,328434
100,100,91,2486047,328536
100,100,92,2484111,336201
100,100,92,2478505,334374
100,100,92,2485825,334794
100,100,92,2469560,334165
100,100,92,2482343,334834
100,100,92,2482945,337448
100,100,92,2481748,334562
100,100,92,2474589,334531
100,100,92,2479290,332615
100,100,92,2477547,335888
100,100,92,2477457,334693
100,100,92,2490498,335665
100,100,92,2508301,334892
100,100,92,2474748,334022
100,100,92,2482270,334769
100,100,92,2479653,334594
100,100,92,2482667,334096
100,100,92,2488100,336289
100,100,92,2482107,333920
100,100,92,2480963,333502
100,100,93,2505390,338817
100,100,93,2512923,338238
100,100,93,2499074,337221
100,100,93,2502609,338105
100,100,93,2514960,338663
100,100,93,2508977,338939
100,100,93,2532164,339254
100,100,93,2511720,338759
100,100,93,2507379,336647
100,100,93,2508574,338209
100,100,93,2509642,337579
100,100,93,2504566,337909
100,100,93,2513970,337978
100,100,93,2510690,338206
100,100,93,2504818,338528
100,100,93,2505477,337808
100,100,93,2504553,337316
100,100,93,2496004,338367
100,100,93,2499432,341076
100,100,93,2503538,338908
100,100,94,2530081,341636
100,100,94,2543854,341575
100,100,94,2529574,340457
100,100,94,2533611,340898
100,100,94,2541331,340528
100,100,94,2538023,341356
100,100,94,2539749,340413
100,100,94,2533205,340107
100,100,94,2536648,339325
100,100,94,2527302,341548
100,100,94,2535670,340224
100,100,94,2548936,339085
100,100,94,2542513,340374
100,100,94,2540724,340901
100,100,94,2532940,343670
100,100,94,2530872,339805
100,100,94,2527743,340598
100,100,94,2525723,344381
100,100,94,2528889,342261
100,100,94,2534250,340446
100,100,95,2570333,342584
100,100,95,2562382,343520
100,100,95,2586903,344808
100,100,95,2565319,341546
100,100,95,2548682,343261
100,100,95,2555588,342017
100,100,95,2556095,342720
100,100,95,2565361,345844
100,100,95,2561716,343917
100,100,95,2587098,342319
100,100,95,2558019,342132
100,100,95,2559030,342519
100,100,95,2564668,344153
100,100,95,2584892,343265
100,100,95,2555584,344100
100,100,95,2566863,343121
100,100,95,2560311,344265
100,100,95,2558178,343623
100,100,95,2562573,343366
100,100,95,2556659,340991
100,100,96,2582849,347842
100,100,96,2588205,350210
100,100,96,2592970,347697
100,100,96,2578750,346987
100,100,96,2593174,346064
100,100,96,2584609,347961
100,100,96,2585385,346505
100,100,96,2588231,346948
100,100,96,2587716,347912
100,100,96,2589376,347378
100,100,96,2585163,345346
100,100,96,2591791,350358
100,100,96,2590712,348479
100,100,96,2584954,345204
100,100,96,2609945,347092
100,100,96,2589627,347264
100,100,96,2588668,346871
100,100,96,2600288,345363
100,100,96,2583399,347416
100,100,96,2602292,347207
100,100,97,2607969,350254
100,100,97,2624505,351320
100,100,97,2616785,351905
100,100,97,2613482,351562
100,100,97,2613336,351637
100,100,97,2621518,351170
100,100,97,2626827,352364
100,100,97,2614810,351692
100,100,97,2619979,350716
100,100,97,2617033,351779
100,100,97,2616622,352826
100,100,97,2613853,351820
100,100,97,2608555,350817
100,100,97,2629051,350548
100,100,97,2620009,351235
100,100,97,2625046,352382
100,100,97,2620547,352005
100,100,97,2625334,353793
100,100,97,2612087,351727
100,100,97,2617332,350572
100,100,98,2644133,353272
100,100,98,2642734,351487
100,100,98,2641351,354930
100,100,98,2644005,355309
100,100,98,2647929,354927
100,100,98,2636507,353820
100,100,98,2642572,353945
100,100,98,2632247,354508
100,100,98,2628518,352817
100,100,98,2639236,352147
100,100,98,2641831,354829
100,100,98,2630979,354463
100,100,98,2645729,352396
100,100,98,2627057,353169
100,100,98,2630951,354441
100,100,98,2624875,352934
100,100,98,2635824,353236
100,100,98,2645668,355042
100,100,98,2629568,353312
100,100,98,2673027,353508
100,100,99,2656825,357552
100,100,99,2659112,358321
100,100,99,2666295,358307
100,100,99,2662388,358285
100,100,99,2658964,359620
100,100,99,2668270,356469
100,100,99,2673983,358475
100,100,99,2680177,358661
100,100,99,2653552,359611
100,100,99,2658135,357601
100,100,99,2668068,359677
100,100,99,2667206,356410
100,100,99,2667198,359517
100,100,99,2665323,358113
100,100,99,2668621,357647
100,100,99,2669288,358208
100,100,99,2672167,358410
100,100,99,2659842,358840
100,100,99,2667103,357974
100,100,99,2668514,356553
100,100,100,2696857,360917
100,100,100,2694367,359224
100,100,100,2687241,363849
100,100,100,2694492,360212
100,100,100,2697285,360651
100,100,100,2703450,359646
100,100,100,2701253,361382
100,100,100,2684380,360989
100,100,100,2700196,358798
100,100,100,2698734,359607
100,100,100,2694422,359464
100,100,100,2692017,360727
100,100,100,2705634,361783
100,100,100,2699458,361385
100,100,100,2694566,360034
100,100,100,2696129,357913
100,100,100,2687998,360210
100,100,100,2692019,359748
100,100,100,2705264,360940
100,100,100,2689009,359615

Median Slopes Analysis
========

Model:
Time ~=        0
    + m    20.39
    + n    0.145
    + p    26.35
              µs

Min Squares Analysis
========

Data points distribution:
    m     n     p   mean µs  sigma µs       %
    1   100   100     728.2     1.542    0.2%
    2   100   100       729     1.639    0.2%
    3   100   100     732.5     1.564    0.2%
    4   100   100     750.9     1.408    0.1%
    5   100   100     772.5     1.471    0.1%
    6   100   100     790.1     1.451    0.1%
    7   100   100     810.5     1.584    0.1%
    8   100   100     825.8      1.29    0.1%
    9   100   100     841.6     1.258    0.1%
   10   100   100     858.7     1.519    0.1%
   11   100   100     885.1     1.476    0.1%
   12   100   100     898.6     2.461    0.2%
   13   100   100     928.1     9.212    0.9%
   14   100   100     951.1       7.5    0.7%
   15   100   100     950.9     1.453    0.1%
   16   100   100     962.2     2.435    0.2%
   17   100   100     994.9     2.878    0.2%
   18   100   100      1003     2.696    0.2%
   19   100   100      1020     1.664    0.1%
   20   100   100      1042     2.152    0.2%
   21   100   100      1057     2.015    0.1%
   22   100   100      1077     2.083    0.1%
   23   100   100      1087     2.111    0.1%
   24   100   100      1137      2.11    0.1%
   25   100   100      1156     1.105    0.0%
   26   100   100      1148     1.209    0.1%
   27   100   100      1165     1.918    0.1%
   28   100   100      1186     1.668    0.1%
   29   100   100      1191     2.331    0.1%
   30   100   100      1215       1.2    0.0%
   31   100   100      1231     1.686    0.1%
   32   100   100      1246      1.42    0.1%
   33   100   100      1329     2.073    0.1%
   34   100   100      1367     1.679    0.1%
   35   100   100      1381     1.603    0.1%
   36   100   100      1396     2.265    0.1%
   37   100   100      1406     2.628    0.1%
   38   100   100      1430     2.252    0.1%
   39   100   100      1447     1.613    0.1%
   40   100   100      1464     2.608    0.1%
   41   100   100      1483      0.72    0.0%
   42   100   100      1503     1.517    0.1%
   43   100   100      1530     2.278    0.1%
   44   100   100      1548     2.177    0.1%
   45   100   100      1555     2.036    0.1%
   46   100   100      1578      1.62    0.1%
   47   100   100      1597      2.23    0.1%
   48   100   100      1617     4.062    0.2%
   49   100   100      1640     3.377    0.2%
   50   100   100      1658     3.201    0.1%
   51   100   100      1681     2.411    0.1%
   52   100   100      1687     2.739    0.1%
   53   100   100      1717     1.684    0.0%
   54   100   100      1734     2.829    0.1%
   55   100   100      1752     1.975    0.1%
   56   100   100      1772     1.958    0.1%
   57   100   100      1789     1.393    0.0%
   58   100   100      1810     2.512    0.1%
   59   100   100      1817      1.82    0.1%
   60   100   100      1836     4.133    0.2%
   61   100   100      1859     1.775    0.0%
   62   100   100      1889     1.769    0.0%
   63   100   100      1904     2.759    0.1%
   64   100   100      1942     2.996    0.1%
   65   100   100      1978     2.727    0.1%
   66   100   100      2002     1.423    0.0%
   67   100   100      2013     2.788    0.1%
   68   100   100      2043     3.117    0.1%
   69   100   100      2057      1.96    0.0%
   70   100   100      2072     2.119    0.1%
   71   100   100      2086     2.581    0.1%
   72   100   100      2105     3.292    0.1%
   73   100   100      2130     2.569    0.1%
   74   100   100      2159     2.023    0.0%
   75   100   100      2182     2.427    0.1%
   76   100   100      2205     2.079    0.0%
   77   100   100      2227     3.019    0.1%
   78   100   100      2255     2.142    0.0%
   79   100   100      2268      1.69    0.0%
   80   100   100      2279     1.718    0.0%
   81   100   100      2296     2.894    0.1%
   82   100   100      2317     3.675    0.1%
   83   100   100      2349     3.285    0.1%
   84   100   100      2366     1.001    0.0%
   85   100   100      2380     2.081    0.0%
   86   100   100      2405     1.941    0.0%
   87   100   100      2423     2.677    0.1%
   88   100   100      2439     1.621    0.0%
   89   100   100      2468     3.204    0.1%
   90   100   100      2496     1.545    0.0%
   91   100   100      2510     3.143    0.1%
   92   100   100      2529     2.194    0.0%
   93   100   100      2542     3.038    0.1%
   94   100   100      2561      3.42    0.1%
   95   100   100      2584     2.123    0.0%
   96   100   100      2616     2.465    0.0%
   97   100   100      2645     4.421    0.1%
   98   100   100      2652     3.332    0.1%
   99   100   100      2682     2.907    0.1%
  100     1   100      2678      2.42    0.0%
  100     2   100      2678     3.025    0.1%
  100     3   100      2676      1.55    0.0%
  100     4   100      2677      1.55    0.0%
  100     5   100      2680     1.939    0.0%
  100     6   100      2680     2.556    0.0%
  100     7   100      2682      4.62    0.1%
  100     8   100      2684     4.531    0.1%
  100     9   100      2680     2.276    0.0%
  100    10   100      2683     4.575    0.1%
  100    11   100      2676     1.352    0.0%
  100    12   100      2680     2.953    0.1%
  100    13   100      2679     3.569    0.1%
  100    14   100      2681      4.48    0.1%
  100    15   100      2681     2.688    0.1%
  100    16   100      2681     2.934    0.1%
  100    17   100      2680      4.73    0.1%
  100    18   100      2679     3.034    0.1%
  100    19   100      2681     2.521    0.0%
  100    20   100      2685     1.962    0.0%
  100    21   100      2683     2.115    0.0%
  100    22   100      2681     3.831    0.1%
  100    23   100      2680     2.865    0.1%
  100    24   100      2681      2.42    0.0%
  100    25   100      2681      2.19    0.0%
  100    26   100      2678     2.833    0.1%
  100    27   100      2680     2.386    0.0%
  100    28   100      2681     3.235    0.1%
  100    29   100      2680     2.666    0.0%
  100    30   100      2684     2.225    0.0%
  100    31   100      2685     2.247    0.0%
  100    32   100      2683     3.343    0.1%
  100    33   100      2683     3.506    0.1%
  100    34   100      2681     2.464    0.0%
  100    35   100      2681     2.468    0.0%
  100    36   100      2683     2.116    0.0%
  100    37   100      2680     3.414    0.1%
  100    38   100      2683     1.395    0.0%
  100    39   100      2681     3.385    0.1%
  100    40   100      2684     3.996    0.1%
  100    41   100      2686     2.517    0.0%
  100    42   100      2681      2.43    0.0%
  100    43   100      2683     0.991    0.0%
  100    44   100      2684     1.674    0.0%
  100    45   100      2685     2.935    0.1%
  100    46   100      2684     3.009    0.1%
  100    47   100      2685     3.942    0.1%
  100    48   100      2685     2.315    0.0%
  100    49   100      2684     2.133    0.0%
  100    50   100      2687     2.315    0.0%
  100    51   100      2684     1.264    0.0%
  100    52   100      2688     3.924    0.1%
  100    53   100      2685     2.339    0.0%
  100    54   100      2680      3.95    0.1%
  100    55   100      2688     2.628    0.0%
  100    56   100      2687     4.659    0.1%
  100    57   100      2683     2.004    0.0%
  100    58   100      2687     2.471    0.0%
  100    59   100      2683     2.216    0.0%
  100    60   100      2689     3.447    0.1%
  100    61   100      2687     2.894    0.1%
  100    62   100      2688     3.919    0.1%
  100    63   100      2691     2.412    0.0%
  100    64   100      2689     1.359    0.0%
  100    65   100      2689     5.434    0.2%
  100    66   100      2690      4.04    0.1%
  100    67   100      2686     3.106    0.1%
  100    68   100      2690     3.155    0.1%
  100    69   100      2688     2.481    0.0%
  100    70   100      2690     4.254    0.1%
  100    71   100      2686     3.382    0.1%
  100    72   100      2686     2.177    0.0%
  100    73   100      2688     2.099    0.0%
  100    74   100      2686     3.594    0.1%
  100    75   100      2689     2.938    0.1%
  100    76   100      2688     3.977    0.1%
  100    77   100      2690     2.778    0.1%
  100    78   100      2691     1.954    0.0%
  100    79   100      2690     2.698    0.1%
  100    80   100      2694     1.805    0.0%
  100    81   100      2691     2.493    0.0%
  100    82   100      2691     2.018    0.0%
  100    83   100      2688     2.432    0.0%
  100    84   100      2686     3.029    0.1%
  100    85   100      2692     3.866    0.1%
  100    86   100      2692     2.917    0.1%
  100    87   100      2687     2.719    0.1%
  100    88   100      2694      3.55    0.1%
  100    89   100      2691      3.03    0.1%
  100    90   100      2692     3.302    0.1%
  100    91   100      2686     1.705    0.0%
  100    92   100      2692     2.526    0.0%
  100    93   100      2693     4.154    0.1%
  100    94   100      2691     2.913    0.1%
  100    95   100      2692     1.896    0.0%
  100    96   100      2692     2.866    0.1%
  100    97   100      2689     2.448    0.0%
  100    98   100      2690      1.58    0.0%
  100    99   100      2692     4.109    0.1%
  100   100     1     83.24     0.108    0.1%
  100   100     2     111.4     0.142    0.1%
  100   100     3     138.9     0.233    0.1%
  100   100     4     165.6     0.229    0.1%
  100   100     5     191.7       0.2    0.1%
  100   100     6     218.5     0.271    0.1%
  100   100     7     244.3     0.197    0.0%
  100   100     8     270.5     0.421    0.1%
  100   100     9     296.1     0.299    0.1%
  100   100    10     322.2     0.653    0.2%
  100   100    11     348.2     0.283    0.0%
  100   100    12     374.8     0.555    0.1%
  100   100    13     401.3     0.499    0.1%
  100   100    14     426.6     0.366    0.0%
  100   100    15     453.3     0.849    0.1%
  100   100    16     480.1     0.613    0.1%
  100   100    17     506.4      0.89    0.1%
  100   100    18     532.8     0.708    0.1%
  100   100    19       559     0.509    0.0%
  100   100    20     586.1     0.651    0.1%
  100   100    21     610.8     0.792    0.1%
  100   100    22     635.6     0.849    0.1%
  100   100    23     663.3     0.678    0.1%
  100   100    24     689.7     0.627    0.0%
  100   100    25     715.6     0.343    0.0%
  100   100    26     741.1      0.62    0.0%
  100   100    27     768.9     1.064    0.1%
  100   100    28       795     0.726    0.0%
  100   100    29     822.5     0.888    0.1%
  100   100    30     848.3      1.23    0.1%
  100   100    31     875.5     0.748    0.0%
  100   100    32     900.9      0.91    0.1%
  100   100    33     927.8      1.59    0.1%
  100   100    34     956.1     1.163    0.1%
  100   100    35       984     1.098    0.1%
  100   100    36      1008     0.959    0.0%
  100   100    37      1036     1.477    0.1%
  100   100    38      1062      1.27    0.1%
  100   100    39      1088     1.066    0.0%
  100   100    40      1113     1.551    0.1%
  100   100    41      1139     1.227    0.1%
  100   100    42      1163     1.996    0.1%
  100   100    43      1192     1.125    0.0%
  100   100    44      1220     1.285    0.1%
  100   100    45      1244     1.409    0.1%
  100   100    46      1270     1.313    0.1%
  100   100    47      1296     1.751    0.1%
  100   100    48      1325     1.818    0.1%
  100   100    49      1351     1.921    0.1%
  100   100    50      1374     1.427    0.1%
  100   100    51      1406     1.626    0.1%
  100   100    52      1431     1.865    0.1%
  100   100    53      1458     1.347    0.0%
  100   100    54      1484     1.995    0.1%
  100   100    55      1511     1.909    0.1%
  100   100    56      1537     1.773    0.1%
  100   100    57      1568     1.105    0.0%
  100   100    58      1593     2.095    0.1%
  100   100    59      1619     2.289    0.1%
  100   100    60      1650     2.525    0.1%
  100   100    61      1672     2.745    0.1%
  100   100    62      1700     2.335    0.1%
  100   100    63      1730     2.727    0.1%
  100   100    64      1747     2.805    0.1%
  100   100    65      1768     1.963    0.1%
  100   100    66      1796     1.697    0.0%
  100   100    67      1821     1.208    0.0%
  100   100    68      1846     2.244    0.1%
  100   100    69      1875     1.941    0.1%
  100   100    70      1902     1.507    0.0%
  100   100    71      1928     1.228    0.0%
  100   100    72      1955     1.027    0.0%
  100   100    73      1984     0.848    0.0%
  100   100    74      2008     2.414    0.1%
  100   100    75      2035     2.414    0.1%
  100   100    76      2060     1.786    0.0%
  100   100    77      2091     2.923    0.1%
  100   100    78      2115     2.997    0.1%
  100   100    79      2140     2.478    0.1%
  100   100    80      2163     1.542    0.0%
  100   100    81      2195     1.855    0.0%
  100   100    82      2218      1.75    0.0%
  100   100    83      2247     2.025    0.0%
  100   100    84      2271     1.862    0.0%
  100   100    85      2298     1.983    0.0%
  100   100    86      2324     1.598    0.0%
  100   100    87      2352      2.74    0.1%
  100   100    88      2380     1.698    0.0%
  100   100    89      2405     2.647    0.1%
  100   100    90      2425     3.046    0.1%
  100   100    91      2457     4.161    0.1%
  100   100    92      2481     1.486    0.0%
  100   100    93      2507     2.207    0.0%
  100   100    94      2534     2.891    0.1%
  100   100    95      2561     2.674    0.1%
  100   100    96      2588     1.984    0.0%
  100   100    97      2617     2.423    0.0%
  100   100    98      2638     4.368    0.1%
  100   100    99      2666     2.671    0.1%
  100   100   100      2695     2.695    0.0%

Quality and confidence:
param     error
m         0.008
n         0.008
p         0.008

Model:
Time ~=        0
    + m    20.47
    + n    0.109
    + p    26.29
              µs

